102.0945,26.4831,-219.9749,1944.5346
102.085,26.4593,-214.3873,1761.1366
102.0719,26.4423,-202.4927,1834.0341
102.0765,26.4121,-207.8065,1708.372
102.0602,26.3863,-195.2804,1790.2264
102.0417,26.3807,-200.3113,1765.1317
102.0101,26.3786,-203.9055,1781.7908
101.9803,26.3815,-210.7141,1764.9328
101.946,26.3853,-209.0525,1350.3275
101.9282,26.3654,-218.5773,943.7301
101.8954,26.3671,-204.7958,1415.8826
101.8874,26.3442,-204.102,1622.7784
101.8729,26.3307,-219.2429,1710.2965
101.8755,26.3095,-181.4578,1805.1657
101.8871,26.2848,-206.2187,1954.189
101.8797,26.2653,-202.5378,1863.2133
101.8702,26.2423,-200.3449,1821.5185
101.8654,26.2191,-200.095,1698.0079
101.8411,26.2083,-202.0102,1860.368
101.8289,26.1992,-201.2244,1801.7274
101.817,26.1721,-203.2808,1941.8936
101.8019,26.1507,-200.8659,1980.3681
101.7928,26.1364,-203.2984,2039.1143
101.7736,26.1228,-202.544,1958.83
101.7535,26.1105,-204.039,1865.4671
101.7392,26.0976,-204.577,1782.2257
101.7157,26.086,-207.0835,1691.3163
101.6917,26.0798,-209.0101,1678.1741
101.6699,26.0582,-210.9717,1503.323
101.6599,26.0367,-211.1782,1522.3561
101.6397,26.0261,-214.282,1556.9277
101.5872,26.0352,-222.8467,1538.7423
101.5718,26.0261,-223.4489,1642.711
101.5547,26.0047,-226.0496,1686.2462
101.544,25.9842,-227.2766,1669.3443
101.544,25.9554,-228.2687,1690.0906
101.5418,25.9301,-229.2564,1678.5568
101.5412,25.9045,-230.2887,1745.4605
101.5462,25.8685,-232.1882,1407.0185
101.5232,25.8586,-233.0599,1509.9618
101.5134,25.8363,-232.9617,1666.1794
101.4881,25.8195,-237.0128,1692.0494
101.4757,25.8068,-237.7036,1738.7464
101.454,25.7985,-237.5992,1780.7004
101.4299,25.7923,-238.3535,1791.5448
101.4082,25.7835,-240.4776,1806.4863
101.3911,25.7721,-239.6645,1806.2117
101.3627,25.7683,-243.3386,1860.9135
101.3379,25.7592,-248.1527,1860.2907
101.3213,25.7417,-248.4337,1833.8483
101.3167,25.727,-246.3325,1835.2029
101.3214,25.7006,-244.6561,1837.499
101.3009,25.6857,-242.9121,1861.5461
101.2883,25.6732,-244.2854,1832.1625
101.2755,25.6593,-243.97,1831.7213
101.2552,25.6425,-243.3219,1898.8505
101.2329,25.6244,-244.116,1836.1008
101.2272,25.6052,-243.5326,1833.1568
101.229,25.5775,-250.2606,1833.6134
101.232,25.5557,-252.225,1832.8534
101.2423,25.5222,-252.8341,1838.8863
101.2542,25.4594,-243.5948,1874.589
101.2543,25.4337,-244.9398,1906.9462
101.2421,25.4064,-244.9343,1941.1398
101.2388,25.3852,-244.3268,1973.2976
101.2505,25.3523,-242.2788,2082.8578
100.8368,25.7378,-249.9387,1763.9691
100.8117,25.7301,-248.6657,1856.1052
100.7958,25.7116,-246.1229,1898.9268
100.7744,25.6991,-243.9984,1912.4898
100.7546,25.6896,-241.5249,1918.6275
100.7374,25.6822,-237.6782,1913.7754
100.7295,25.6669,-236.4871,1917.5135
100.7368,25.6289,-238.9343,1921.5838
100.7361,25.5997,-240.1003,1933.3359
100.7365,25.5696,-240.9826,1931.5166
100.7235,25.5526,-238.6041,1945.7694
100.7009,25.5469,-238.8511,1949.471
100.6726,25.5399,-236.5613,1951.6577
100.6473,25.5311,-238.7134,1968.163
100.6218,25.5188,-242.2555,1972.4335
100.6073,25.503,-247.3611,1954.7619
100.5891,25.4907,-251.4626,1952.6595
100.5479,25.4822,-250.029,1972.4651
100.5476,25.4623,-249.8673,1960.7795
100.5473,25.4451,-248.304,1958.3396
100.5329,25.4217,-247.4626,1845.1611
100.531,25.4016,-249.0855,1819.2584
100.5245,25.3835,-246.9985,1765.9389
100.5158,25.3639,-248.3629,1726.1905
100.4923,25.3513,-257.702,1649.4218
100.5042,25.3211,-259.3318,1643.3052
100.5172,25.2878,-262.8637,1636.2605
100.5395,25.2646,-253.7831,1623.1904
100.5565,25.2435,-250.6227,1628.7744
100.5709,25.2245,-249.5997,1611.9246
100.5762,25.2005,-249.8537,1605.6552
100.5807,25.1807,-248.7961,1584.5769
100.5883,25.1613,-250.016,1553.9698
100.6007,25.136,-248.4483,1512.3599
100.5467,25.0874,-252.8471,1346.8845
100.5487,25.0765,-252.2005,1329.4824
100.5365,25.0584,-251.9469,1321.5138
100.5065,25.0335,-251.4143,1351.8883
100.4827,25.0267,-249.4161,1385.3163
100.4568,25.0257,-248.3381,1426.5936
100.4393,25.0112,-244.3046,1462.7404
100.4187,24.9983,-243.7305,1554.1813
100.4038,24.9813,-241.633,1600.6504
100.3783,24.9705,-238.6129,1670.933
100.3503,24.9582,-235.9401,1746.9754
100.3201,24.9421,-233.5651,1831.225
100.3118,24.9219,-232.3984,1939.8726
100.3079,24.8941,-230.1484,1885.7504
100.3118,24.8734,-230.7503,1707.6676
100.3062,24.8541,-231.8083,1512.9594
100.3135,24.8283,-231.0697,1399.8872
100.34,24.7988,-233.928,1201.2415
100.3564,24.7696,-235.9559,1024.6633
100.3553,24.7422,-229.9192,1006.242
100.303,24.7406,-225.9896,1434.0179
100.2882,24.727,-228.3432,1571.2614
100.2668,24.7131,-228.7587,1759.1745
100.2551,24.6994,-228.9008,1877.3208
100.2346,24.6562,-231.7977,1805.7406
100.2333,24.6362,-231.8292,1642.03
100.228,24.612,-233.5405,1449.8494
100.2181,24.5952,-231.8372,1465.2965
100.2073,24.5793,-229.9705,1462.2201
100.2011,24.5591,-228.0774,1421.6333
100.1915,24.5391,-228.7949,1249.9775
100.1803,24.5214,-229.1582,1149.9142
100.1668,24.4988,-229.4428,1077.8101
100.1611,24.4811,-231.7164,1050.5425
100.1561,24.4643,-232.1498,1033.575
100.136,24.4451,-236.2191,1072.8218
100.1226,24.4176,-234.1517,1151.6397
100.1071,24.4026,-233.7619,1121.3141
100.1079,24.3773,-233.2806,1215.1515
100.1081,24.3586,-231.7291,1303.8618
100.0948,24.3363,-229.6864,1476.122
100.0883,24.3171,-229.0431,1637.9612
100.0824,24.2949,-228.1682,1556.6964
100.063,24.2762,-229.0909,1484.6195
100.0469,24.2553,-230.8123,1375.18
100.0378,24.2339,-233.2952,1236.815
100.0351,24.2095,-231.7443,1091.0389
100.0307,24.1918,-233.2369,1010.5239
100.007,24.1781,-236.4756,951.5301
99.9798,24.1642,-231.6421,912.1944
99.9584,24.1537,-228.0224,941.7672
99.9446,24.1325,-224.5319,890.0899
99.9275,24.1196,-222.211,863.2776
99.9111,24.105,-220.0049,909.426
99.8883,24.0914,-216.3934,1088.9233
99.8837,24.0736,-216.1945,1209.7962
99.8676,24.0544,-215.3461,1022.7943
99.8545,24.0393,-215.8613,964.7524
99.8394,24.0195,-215.1864,984.123
99.8273,24.0079,-215.0675,1015.2354
105.29961077611,28.361601697222,-139.28038030251,340.143
105.28596186889,28.349917866667,-140.79559701316,271.595
105.27617791528,28.335860539722,-140.08743286784,302.154
105.26438949167,28.322508523333,-140.7847374999,286.126
105.24727155972,28.312585496944,-140.09516671345,291.908
105.24018978889,28.300492023611,-138.5279212325,292.107
105.23702235111,28.283346466111,-137.51920305301,299.452
105.22841598972,28.269974533333,-139.32949084301,336.687
105.21280958139,28.255408726389,-138.04696329899,333.655
105.194658705,28.242111611944,-137.74435760874,340.747
105.18954442444,28.227122331944,-137.74709705251,335.541
105.18181095472,28.2120303925,-137.45226115687,348.538
105.16859991333,28.197240768889,-138.85445947375,371.708
105.15209684167,28.179779423333,-140.52062383974,570.312
105.12971020222,28.175248361389,-142.27147954112,766.494
105.10888408083,28.174543204167,-143.73317048936,891.564
105.09098986444,28.168978867222,-144.52762396946,1023.322
105.06944371278,28.166293075,-145.31042077812,1293.239
105.05431469083,28.163036285556,-145.28506755511,916.533
105.03456262889,28.153136425,-144.96719619737,753.557
105.02834803028,28.137916115833,-147.46685559758,836.538
105.0103775275,28.131539928333,-148.491421466,684.144
104.99359588722,28.119787121111,-151.64804492228,605.263
104.97996529472,28.111347234444,-151.05528036165,722.959
104.96211405917,28.104541995,-156.34852089781,736.574
104.9537854425,28.094474100556,-155.98338646279,537.604
104.94509805778,28.081004341111,-158.38185931089,489.886
104.92508045833,28.0717560025,-160.58244349076,841.404
104.91145788056,28.059464100278,-160.67697847756,885.485
104.89841400028,28.0461584675,-161.07021083788,945.602
104.88250938417,28.030709814167,-166.06287858796,511.48
104.87620013472,28.020762266667,-167.49266146087,429.521
104.8643645525,28.010782856944,-167.32854226801,584.212
104.85289496361,28.000796384444,-168.19071193209,728.503
104.85170650806,27.988226591111,-167.95336884563,852.823
104.84092213361,27.9729910275,-169.37355077074,905.166
104.81562596861,27.969746090278,-170.43940909825,983.054
104.8018678725,27.964512245,-174.01189247103,979.58
104.78966705278,27.953917992222,-174.86393808006,905.697
104.77164365667,27.939265141667,-175.9602692955,880.261
105.1778532125,28.420118673889,-139.10451128456,331.793
105.16451272556,28.409588580833,-138.81002094766,317.967
105.14483385778,28.395523526111,-139.8192291819,322.17
105.13823608778,28.381632924167,-139.70201501293,328.078
105.12214324833,28.368815409444,-141.34252322958,302.445
105.10721225611,28.353636837778,-140.22413941238,351.94
105.10181092694,28.342530289167,-138.8868487323,330.742
105.08237274889,28.3349396725,-138.99413796328,429.09
105.06427674722,28.322604796667,-140.26790490435,700.822
105.05028720806,28.311390561111,-137.60561528972,815.83
105.03289354,28.295903626667,-140.27728668276,379.283
105.03123907944,28.282188080833,-138.57454734287,575.77
105.02173835917,28.269845874444,-141.5748398633,1027.816
105.00686168333,28.241149246111,-143.91169627939,1254.868
104.99292638778,28.241453003889,-144.78542259271,1079.845
104.987961905,28.228212591667,-144.53726058891,952.052
104.96720734694,28.221172950278,-146.80050166791,1301.478
104.95025772944,28.209355466389,-149.04363376462,1029.246
104.92410942306,28.209251591389,-147.67064702014,743.015
104.91865439417,28.194775014167,-153.71475904535,767.399
104.91798325528,28.1833550825,-147.93527925251,648.761
104.92293738472,28.162638649167,-153.07230612719,565.054
104.89301260194,28.164307765,-153.6031110815,898.311
104.86348503139,28.164644036111,-155.42171099377,928.811
104.83658606722,28.1596142875,-161.166174813,434.179
104.822026245,28.152202382222,-160.66897032931,400.755
104.80351366667,28.138854687778,-164.4755150871,377.081
104.81278802333,28.124399211667,-163.87090159325,375.559
104.81168712111,28.114906136667,-162.4671363775,485.637
104.80189959333,28.101344036389,-163.06892196372,636.043
104.78666841139,28.093888514722,-165.99564121635,755.321
104.76931086528,28.089450647778,-166.3564546407,645.904
104.75627123861,28.082122944722,-170.73432172166,419.039
104.73488943333,28.074539526944,-164.78567401154,727.616
104.7373665225,28.057166306944,-169.88903323606,932.685
104.72679336028,28.047274415833,-170.81402689788,842.003
104.71893112,28.035951015278,-172.84529371394,830.866
104.70647780222,28.0257471025,-172.50797918735,816.14
104.69534334611,28.015012748611,-173.28292012084,695.661
104.67773653167,28.007869088889,-177.16022422314,433.902
104.66763417778,27.996103231667,-177.02500348699,429.093
105.10024870722,28.501303756667,-140.6410578536,348.077
105.07816261861,28.492652953611,-142.43778093146,361.318
105.07641033667,28.474653423889,-142.91827375718,301.856
105.05682658194,28.459902241389,-144.31929492406,318.696
105.04791666528,28.4495493125,-143.97320944178,322.297
105.03010089583,28.440955757778,-144.86821699442,269.897
105.01432439889,28.424546820556,-143.92756027666,297.364
104.99123796444,28.416222301389,-145.59079807579,269.79
104.97239266917,28.404859333333,-145.30942179377,274.47
104.96634657528,28.390969568611,-145.96369418325,283.58
104.95196514639,28.3778116025,-144.7221924028,308.118
104.94396661806,28.371902018056,-143.93980263331,448.623
104.93195107361,28.361906206667,-142.94560373093,607.017
104.91730405833,28.355556266667,-146.67240659561,704.815
104.90309873361,28.344323508611,-144.48178778917,669.892
104.91122614972,28.3330910275,-145.98318189177,829.632
104.90767019889,28.323226180278,-146.91297005084,957.437
104.89873359,28.315071521389,-148.23216984941,1041.704
104.89627186194,28.304590683611,-149.12778491826,791.966
104.8749489325,28.302645295,-151.13397584224,841.148
104.85109533444,28.295461396389,-152.04464829393,725.124
104.82867460028,28.2864436475,-154.59984132458,458.127
104.81469934472,28.272609070556,-154.41112943156,476.305
104.81406719361,28.2628855925,-154.26695793225,557.749
104.80625560139,28.250859008611,-156.70473991395,635.044
104.79184998806,28.2439555575,-157.33335198526,771.798
104.77725827444,28.232166165,-159.78445849281,790.01
104.75397153056,28.229182113611,-161.22191914834,575.437
104.74133478417,28.209362568611,-164.88122326836,417.321
104.72946019722,28.192206271389,-163.30640949653,556.655
104.721459,28.176604547222,-165.73851973057,494.612
104.70708679972,28.167768695556,-165.2937584126,380.781
104.68522431194,28.151916618333,-169.08679963889,360.206
104.66930175944,28.143456217778,-170.81684085018,612.548
104.65897810278,28.13010323,-171.08441522292,807.063
104.65412218833,28.117375412222,-171.62206864974,956.916
104.63754098556,28.109389618056,-172.46648211672,884.778
104.62621620417,28.103991684722,-174.41504398153,692.1
104.61190772944,28.097196038333,-175.87761946507,458.193
104.58004165417,28.083671594167,-179.72717099104,418.005
104.57864292389,28.061711426111,-179.94433647929,419.93
104.98969770361,28.554804980833,-141.87726380269,412.982
104.97766428944,28.537367236944,-143.98168551766,344.427
104.96350979222,28.523622084722,-145.51575324451,323.32
104.95262962389,28.508257928333,-147.33624566467,272.97
104.93278408639,28.496700772778,-149.39153972074,242.527
104.92666337694,28.479756797222,-150.4579945716,240.144
104.91686790528,28.469723524167,-151.28354269748,461.136
104.89182195556,28.469063187222,-149.95965402179,567.882
104.86921582778,28.454348273611,-152.55732016384,272.47
104.85811341,28.442087724444,-149.61004879153,254.515
104.84518568806,28.435945909722,-152.30021558519,318.77
104.83043208083,28.433152568056,-149.17729692386,332.402
104.81894089222,28.4201563625,-150.7739950709,484.893
104.81002528306,28.4124599375,-153.04253907311,353.561
104.80008258361,28.402962590278,-153.4491849569,296.061
104.79990554,28.392628364722,-154.99766118215,298.598
104.78980175611,28.385075726111,-155.44697331755,305.693
104.78724894139,28.375376307222,-155.2887429039,315.846
104.78080258028,28.365804395556,-155.08529203739,327.225
104.76501984861,28.366380033889,-154.63967788566,399.489
104.74478781028,28.363787985556,-154.59403198598,457.607
104.72485406806,28.353020920278,-157.23191236035,941.454
104.72348146389,28.343125344722,-160.05115198942,948.388
104.7228417025,28.328612981111,-161.57791173581,740.614
104.70359743472,28.323676383056,-163.31949064723,630.513
104.6919887075,28.312073141944,-163.07891637939,490.607
104.68583850222,28.294849524444,-165.21536454455,425.041
104.67539712972,28.280282454722,-167.34272032262,376.995
104.66831558806,28.264850376389,-168.77767752719,382.217
104.64987158806,28.257561175278,-169.06856132047,454.14
104.64080862417,28.245916578611,-169.48395229379,537.157
104.61031543028,28.231880130556,-171.58893759226,691.894
104.59075447556,28.219462894722,-173.06080087831,727.649
104.58303321194,28.208719585833,-174.06705413185,663.244
104.5721995325,28.199619233889,-175.48389984025,587.277
104.55922360111,28.193763673611,-175.79250497811,556.814
104.54811339583,28.181097834722,-177.96249641048,549.639
104.53852642083,28.167953318056,-180.09509638657,561.641
104.52669505389,28.158001111389,-180.28557613571,587.869
104.50192429278,28.148939916111,-182.24302253843,517.764
104.48149167083,28.140280204722,-183.67389650771,423.417
104.9001068,28.57925042,-145.6119669,283.095
104.8973151,28.57184473,-146.3313533,324.892
104.8917576,28.57400314,-146.3998902,312.445
104.8888117,28.56586981,-146.9272638,337.458
104.8776111,28.56153038,-147.667181,307.344
104.8698759,28.55803818,-148.1058553,305.501
104.863851,28.55349347,-148.5980984,331.1
104.8539535,28.53723555,-150.1321045,299.527
104.8452157,28.53436756,-150.5178955,370.836
104.8390696,28.53208328,-150.8584798,405.26
104.8323748,28.52323734,-153.1086898,358.199
104.8166963,28.51743489,-152.4324422,398.476
104.8150099,28.51326547,-152.9818895,379.651
104.8072348,28.50697338,-153.6902257,351.748
104.7951569,28.49492364,-154.9180319,336.15
104.7834572,28.48058188,-156.1758149,361.795
104.7642792,28.47288693,-156.6340513,336.114
104.7552381,28.46337189,-156.6679592,327.697
104.7466583,28.44707358,-158.0914692,384.464
104.7296255,28.44790114,-158.3346346,397.472
104.7138841,28.42826503,-160.1439942,376.959
104.703561,28.41744508,-161.2504102,627.112
104.6963138,28.40856616,-165.6432697,745.068
104.6862506,28.39622267,-161.8607914,951.522
104.6589883,28.38484628,-166.2286396,613.962
104.6498324,28.37358827,-172.4484168,995.096
104.6276558,28.36473723,-167.3152573,641.816
104.6160708,28.34873709,-171.6235866,393.583
104.6043732,28.34034931,-172.3482733,355.829
104.5928392,28.33380951,-172.3633571,451.89
104.5712041,28.32122878,-173.8333801,489.481
104.5628372,28.30707227,-177.9577423,633.895
104.5503667,28.29672174,-178.3173921,558.443
104.5389512,28.2860362,-179.4320718,390.486
104.5215134,28.27527313,-180.2057739,392.789
104.5072283,28.26628415,-181.4431692,386.196
104.4947213,28.25186901,-183.1312546,362.136
104.4794251,28.23710806,-183.8652222,403.93
104.4677385,28.23324983,-184.7236486,401.966
104.4534177,28.22518723,-187.6711412,419.425
104.4443698,28.21086795,-187.421217,739.957
104.4267442,28.20287679,-190.4255639,785.691
104.8138583,28.6123822,-148.9803,391.59
104.8039772,28.59517083,-150.1449,355.071
104.792217,28.58725963,-151.1149,354.085
104.7734798,28.57909551,-153.1397,315.546
104.7612015,28.56881426,-154.3117,334.465
104.7502851,28.54997772,-155.6074,326.074
104.7407861,28.544976,-156.3262,316.557
104.7177612,28.53533366,-158.1483,329.045
104.7128354,28.52470105,-158.5694,327.401
104.7033559,28.5115766,-161.8696,343.361
104.684784,28.50100128,-161.0141,574.419
104.6748739,28.48585325,-160.54,403.078
104.664499,28.4851004,-161.8686,411.014
104.6479744,28.48477692,-163.4698,458.976
104.6405072,28.47919689,-164.0872,467.111
