   1.0270000e+02   2.7900000e+01   2.5000000e+00   4.0275058e-02   2.6947797e+00   1.0399548e-02   2.6095089e+00   2.6309868e+00   2.6413944e+00   2.6545046e+00   1.5000000e+01
   1.0290000e+02   2.7900000e+01   2.5000000e+00   2.8879073e-02   2.6833837e+00   1.0399552e-02   2.6097580e+00   2.6367603e+00   2.6742001e+00   2.6545046e+00   1.6000000e+01
   1.0310000e+02   2.7900000e+01   2.5000000e+00   9.5185158e-02   2.7496898e+00   1.0399559e-02   2.6092776e+00   2.6367603e+00   2.6742001e+00   2.6545046e+00   1.7000000e+01
   1.0330000e+02   2.7900000e+01   2.5000000e+00  -2.9267562e-02   2.6252371e+00   1.0399567e-02   2.6705716e+00   2.6735221e+00   2.7117353e+00   2.6545046e+00   1.8000000e+01
   1.0350000e+02   2.7900000e+01   2.5000000e+00   1.2747311e-01   2.7819777e+00   1.0399575e-02   2.7069582e+00   2.6805593e+00   2.7117353e+00   2.6545046e+00   1.9000000e+01
   1.0370000e+02   2.7900000e+01   2.5000000e+00   1.9432476e-02   2.6739371e+00   1.0399087e-02   2.7069582e+00   2.6450611e+00   2.7117353e+00   2.6545046e+00   2.0000000e+01
   1.0390000e+02   2.7900000e+01   2.5000000e+00   7.9913023e-02   2.7344177e+00   1.0401564e-02   2.5239308e+00   2.6296916e+00   2.6549492e+00   2.6545046e+00   2.1000000e+01
   1.0410000e+02   2.7900000e+01   2.5000000e+00   9.6602563e-02   2.7511072e+00   1.0525615e-02   2.5714713e+00   2.6296916e+00   2.6549492e+00   2.6545046e+00   2.2000000e+01
   9.9900000e+01   2.8100000e+01   2.5000000e+00  -3.4220008e-02   2.6202846e+00   1.0424206e-02   2.6152154e+00   2.5932705e+00   2.6785188e+00   2.6545046e+00   2.3000000e+01
   1.0010000e+02   2.8100000e+01   2.5000000e+00  -9.7723337e-03   2.6447323e+00   1.0271167e-02   2.5780105e+00   2.5932705e+00   2.6785188e+00   2.6545046e+00   2.4000000e+01
   1.0030000e+02   2.8100000e+01   2.5000000e+00  -6.0747286e-02   2.5937573e+00   1.0264886e-02   2.5780105e+00   2.6313574e+00   2.6887010e+00   2.6545046e+00   2.5000000e+01
   1.0050000e+02   2.8100000e+01   2.5000000e+00   4.5861400e-02   2.7003660e+00   1.0265856e-02   2.5994120e+00   2.6785401e+00   2.6887010e+00   2.6545046e+00   2.6000000e+01
   1.0070000e+02   2.8100000e+01   2.5000000e+00   4.5080515e-02   2.6995851e+00   1.0265884e-02   2.6534693e+00   2.6717261e+00   2.6887010e+00   2.6545046e+00   2.7000000e+01
   1.0090000e+02   2.8100000e+01   2.5000000e+00  -6.4539152e-04   2.6538592e+00   1.0265895e-02   2.5743231e+00   2.6302463e+00   2.6557364e+00   2.6545046e+00   2.8000000e+01
   1.0110000e+02   2.8100000e+01   2.5000000e+00   5.0865830e-02   2.7053705e+00   1.0265895e-02   2.5748054e+00   2.6302463e+00   2.6557364e+00   2.6545046e+00   2.9000000e+01
   1.0130000e+02   2.8100000e+01   2.5000000e+00   1.6118967e-02   2.6706236e+00   1.0265895e-02   2.5830247e+00   2.6561969e+00   2.6789478e+00   2.6545046e+00   3.0000000e+01
   1.0150000e+02   2.8100000e+01   2.5000000e+00  -9.8466959e-02   2.5560377e+00   1.0265895e-02   2.6860867e+00   2.7401821e+00   2.6789478e+00   2.6545046e+00   3.1000000e+01
   1.0170000e+02   2.8100000e+01   2.5000000e+00   5.2861000e-02   2.7073656e+00   1.0265895e-02   2.6372848e+00   2.7276308e+00   2.6789478e+00   2.6545046e+00   3.2000000e+01
   1.0190000e+02   2.8100000e+01   2.5000000e+00   4.7385545e-02   2.7018902e+00   1.0265895e-02   2.6372848e+00   2.7123250e+00   2.6962719e+00   2.6545046e+00   3.3000000e+01
   1.0210000e+02   2.8100000e+01   2.5000000e+00   3.8092820e-02   2.6925975e+00   1.0265895e-02   2.5083872e+00   2.7123250e+00   2.6962719e+00   2.6545046e+00   3.4000000e+01
   1.0230000e+02   2.8100000e+01   2.5000000e+00  -1.3497464e-02   2.6410072e+00   1.0265895e-02   2.5083872e+00   2.6644005e+00   2.6413944e+00   2.6545046e+00   3.5000000e+01
   1.0250000e+02   2.8100000e+01   2.5000000e+00  -1.1490226e-02   2.6430144e+00   1.0265895e-02   2.5283202e+00   2.6319138e+00   2.6413944e+00   2.6545046e+00   3.6000000e+01
   1.0270000e+02   2.8100000e+01   2.5000000e+00   8.8826331e-03   2.6633873e+00   1.0265895e-02   2.6095089e+00   2.6309868e+00   2.6413944e+00   2.6545046e+00   3.7000000e+01
   1.0290000e+02   2.8100000e+01   2.5000000e+00  -5.2695141e-03   2.6492351e+00   1.0265895e-02   2.6085667e+00   2.6367603e+00   2.6742001e+00   2.6545046e+00   3.8000000e+01
   1.0310000e+02   2.8100000e+01   2.5000000e+00   3.5579742e-02   2.6900844e+00   1.0265895e-02   2.6148738e+00   2.6367603e+00   2.6742001e+00   2.6545046e+00   3.9000000e+01
   1.0330000e+02   2.8100000e+01   2.5000000e+00  -2.4942461e-02   2.6295622e+00   1.0265884e-02   2.6148738e+00   2.6735221e+00   2.7117353e+00   2.6545046e+00   4.0000000e+01
   1.0350000e+02   2.8100000e+01   2.5000000e+00  -6.1624140e-02   2.5928805e+00   1.0265856e-02   2.6240112e+00   2.6805593e+00   2.7117353e+00   2.6545046e+00   4.1000000e+01
   1.0370000e+02   2.8100000e+01   2.5000000e+00   1.2653890e-01   2.7810435e+00   1.0264884e-02   2.5914628e+00   2.6450611e+00   2.7117353e+00   2.6545046e+00   4.2000000e+01
   1.0390000e+02   2.8100000e+01   2.5000000e+00  -8.6997852e-03   2.6458048e+00   1.0271172e-02   2.5714713e+00   2.6296916e+00   2.6549492e+00   2.6545046e+00   4.3000000e+01
   1.0410000e+02   2.8100000e+01   2.5000000e+00   7.6907098e-02   2.7314117e+00   1.0424588e-02   2.5714713e+00   2.6296916e+00   2.6549492e+00   2.6545046e+00   4.4000000e+01
   9.9900000e+01   2.8300000e+01   2.5000000e+00   7.1495743e-03   2.6616542e+00   1.0417148e-02   2.6152154e+00   2.6538747e+00   2.6755170e+00   2.6545046e+00   4.5000000e+01
   1.0010000e+02   2.8300000e+01   2.5000000e+00   5.5988146e-03   2.6601034e+00   1.0259089e-02   2.5530203e+00   2.6538747e+00   2.6755170e+00   2.6545046e+00   4.6000000e+01
   1.0030000e+02   2.8300000e+01   2.5000000e+00  -4.3722795e-03   2.6501324e+00   1.0252480e-02   2.5530203e+00   2.6460124e+00   2.7041011e+00   2.6545046e+00   4.7000000e+01
   1.0050000e+02   2.8300000e+01   2.5000000e+00   3.0184762e-02   2.6846894e+00   1.0253518e-02   2.5530203e+00   2.6563908e+00   2.7041011e+00   2.6545046e+00   4.8000000e+01
   1.0070000e+02   2.8300000e+01   2.5000000e+00  -2.0925839e-03   2.6524120e+00   1.0253557e-02   2.5916518e+00   2.6739219e+00   2.7041011e+00   2.6545046e+00   4.9000000e+01
   1.0090000e+02   2.8300000e+01   2.5000000e+00  -7.2495899e-02   2.5820087e+00   1.0253574e-02   2.5916518e+00   2.6667662e+00   2.6708794e+00   2.6545046e+00   5.0000000e+01
   1.0110000e+02   2.8300000e+01   2.5000000e+00   3.0834619e-02   2.6853393e+00   1.0253575e-02   2.6421037e+00   2.6667662e+00   2.6708794e+00   2.6545046e+00   5.1000000e+01
   1.0130000e+02   2.8300000e+01   2.5000000e+00  -6.6672427e-02   2.5878322e+00   1.0253575e-02   2.6421037e+00   2.6663712e+00   2.7087379e+00   2.6545046e+00   5.2000000e+01
   1.0150000e+02   2.8300000e+01   2.5000000e+00   1.2259614e-01   2.7771008e+00   1.0253575e-02   2.6860867e+00   2.6787417e+00   2.7087379e+00   2.6545046e+00   5.3000000e+01
   1.0170000e+02   2.8300000e+01   2.5000000e+00  -4.5502441e-02   2.6090022e+00   1.0253575e-02   2.6860867e+00   2.7300346e+00   2.7087379e+00   2.6545046e+00   5.4000000e+01
   1.0190000e+02   2.8300000e+01   2.5000000e+00   8.2108931e-02   2.7366136e+00   1.0253575e-02   2.6372848e+00   2.7903855e+00   2.7262995e+00   2.6545046e+00   5.5000000e+01
   1.0210000e+02   2.8300000e+01   2.5000000e+00   8.8131809e-02   2.7426364e+00   1.0253575e-02   2.5630093e+00   2.7903855e+00   2.7262995e+00   2.6545046e+00   5.6000000e+01
   1.0230000e+02   2.8300000e+01   2.5000000e+00  -5.9854556e-02   2.5946501e+00   1.0253575e-02   2.6012827e+00   2.7089257e+00   2.6837693e+00   2.6545046e+00   5.7000000e+01
   1.0250000e+02   2.8300000e+01   2.5000000e+00   8.3647890e-03   2.6628694e+00   1.0253575e-02   2.5283202e+00   2.6585287e+00   2.6837693e+00   2.6545046e+00   5.8000000e+01
   1.0270000e+02   2.8300000e+01   2.5000000e+00   5.2195947e-03   2.6597242e+00   1.0253575e-02   2.5718683e+00   2.6569731e+00   2.6837693e+00   2.6545046e+00   5.9000000e+01
   1.0290000e+02   2.8300000e+01   2.5000000e+00  -2.7951648e-02   2.6265530e+00   1.0253575e-02   2.5758382e+00   2.6450611e+00   2.6814974e+00   2.6545046e+00   6.0000000e+01
   1.0310000e+02   2.8300000e+01   2.5000000e+00   2.0111497e-02   2.6746161e+00   1.0253574e-02   2.5795701e+00   2.6450611e+00   2.6814974e+00   2.6545046e+00   6.1000000e+01
   1.0330000e+02   2.8300000e+01   2.5000000e+00  -4.2797490e-03   2.6502249e+00   1.0253557e-02   2.6198986e+00   2.6801549e+00   2.6653131e+00   2.6545046e+00   6.2000000e+01
   1.0350000e+02   2.8300000e+01   2.5000000e+00  -6.3336167e-02   2.5911685e+00   1.0253518e-02   2.6143528e+00   2.6829916e+00   2.6653131e+00   2.6545046e+00   6.3000000e+01
   1.0370000e+02   2.8300000e+01   2.5000000e+00  -6.3567776e-02   2.5909369e+00   1.0252477e-02   2.6027384e+00   2.6479198e+00   2.6653131e+00   2.6545046e+00   6.4000000e+01
   1.0390000e+02   2.8300000e+01   2.5000000e+00  -3.4457358e-02   2.6200473e+00   1.0259094e-02   2.5658310e+00   2.6596982e+00   2.6434399e+00   2.6545046e+00   6.5000000e+01
   1.0410000e+02   2.8300000e+01   2.5000000e+00   7.1168049e-02   2.7256727e+00   1.0417536e-02   2.5662728e+00   2.6596982e+00   2.6434399e+00   2.6545046e+00   6.6000000e+01
   9.9900000e+01   2.8500000e+01   2.5000000e+00  -7.1174681e-02   2.5833300e+00   1.0414945e-02   2.5773077e+00   2.7142451e+00   2.6755170e+00   2.6545046e+00   6.7000000e+01
   1.0010000e+02   2.8500000e+01   2.5000000e+00   3.4035092e-02   2.6885397e+00   1.0256976e-02   2.6587429e+00   2.7142451e+00   2.6755170e+00   2.6545046e+00   6.8000000e+01
   1.0030000e+02   2.8500000e+01   2.5000000e+00  -4.1600768e-02   2.6129039e+00   1.0250521e-02   2.5530203e+00   2.6602839e+00   2.7041011e+00   2.6545046e+00   6.9000000e+01
   1.0050000e+02   2.8500000e+01   2.5000000e+00  -9.8181844e-03   2.6446864e+00   1.0251553e-02   2.5530203e+00   2.6361988e+00   2.7041011e+00   2.6545046e+00   7.0000000e+01
   1.0070000e+02   2.8500000e+01   2.5000000e+00   5.0627273e-03   2.6595674e+00   1.0251592e-02   2.6056268e+00   2.6529099e+00   2.7041011e+00   2.6545046e+00   7.1000000e+01
   1.0090000e+02   2.8500000e+01   2.5000000e+00   4.3765694e-02   2.6982703e+00   1.0251608e-02   2.6518506e+00   2.6870674e+00   2.6708794e+00   2.6545046e+00   7.2000000e+01
   1.0110000e+02   2.8500000e+01   2.5000000e+00   2.5216981e-02   2.6797216e+00   1.0251609e-02   2.6421037e+00   2.6870674e+00   2.6708794e+00   2.6545046e+00   7.3000000e+01
   1.0130000e+02   2.8500000e+01   2.5000000e+00  -5.6760525e-02   2.5977441e+00   1.0251610e-02   2.6421037e+00   2.7140315e+00   2.7087379e+00   2.6545046e+00   7.4000000e+01
   1.0150000e+02   2.8500000e+01   2.5000000e+00   5.5462683e-02   2.7099673e+00   1.0251609e-02   2.5780272e+00   2.6860459e+00   2.7087379e+00   2.6545046e+00   7.5000000e+01
   1.0170000e+02   2.8500000e+01   2.5000000e+00  -7.2193095e-02   2.5823115e+00   1.0251609e-02   2.5780272e+00   2.7129644e+00   2.7087379e+00   2.6545046e+00   7.6000000e+01
   1.0190000e+02   2.8500000e+01   2.5000000e+00   3.4282959e-02   2.6887876e+00   1.0251609e-02   2.6077504e+00   2.7491315e+00   2.7262995e+00   2.6545046e+00   7.7000000e+01
   1.0210000e+02   2.8500000e+01   2.5000000e+00   5.1919400e-02   2.7064240e+00   1.0251609e-02   2.5630093e+00   2.7491315e+00   2.7262995e+00   2.6545046e+00   7.8000000e+01
   1.0230000e+02   2.8500000e+01   2.5000000e+00  -5.6421019e-02   2.5980836e+00   1.0251609e-02   2.6609288e+00   2.7099860e+00   2.6837693e+00   2.6545046e+00   7.9000000e+01
   1.0250000e+02   2.8500000e+01   2.5000000e+00   2.9654802e-02   2.6841594e+00   1.0251609e-02   2.6681507e+00   2.6801549e+00   2.6837693e+00   2.6545046e+00   8.0000000e+01
   1.0270000e+02   2.8500000e+01   2.5000000e+00   1.1795271e-02   2.6662999e+00   1.0251610e-02   2.5192894e+00   2.7036507e+00   2.6837693e+00   2.6545046e+00   8.1000000e+01
   1.0290000e+02   2.8500000e+01   2.5000000e+00  -1.4378906e-02   2.6401257e+00   1.0251609e-02   2.5718683e+00   2.7101983e+00   2.6814974e+00   2.6545046e+00   8.2000000e+01
   1.0310000e+02   2.8500000e+01   2.5000000e+00  -4.0652943e-02   2.6138517e+00   1.0251608e-02   2.5425127e+00   2.7101983e+00   2.6814974e+00   2.6545046e+00   8.3000000e+01
   1.0330000e+02   2.8500000e+01   2.5000000e+00   8.3485821e-02   2.7379905e+00   1.0251592e-02   2.6198986e+00   2.6733222e+00   2.6653131e+00   2.6545046e+00   8.4000000e+01
   1.0350000e+02   2.8500000e+01   2.5000000e+00   2.3400643e-02   2.6779053e+00   1.0251553e-02   2.6198986e+00   2.6479198e+00   2.6653131e+00   2.6545046e+00   8.5000000e+01
   1.0370000e+02   2.8500000e+01   2.5000000e+00   2.1370801e-02   2.6758754e+00   1.0250518e-02   2.5658310e+00   2.6773319e+00   2.6653131e+00   2.6545046e+00   8.6000000e+01
   1.0390000e+02   2.8500000e+01   2.5000000e+00  -1.4064420e-02   2.6404402e+00   1.0256981e-02   2.5658310e+00   2.6657793e+00   2.6434399e+00   2.6545046e+00   8.7000000e+01
   1.0410000e+02   2.8500000e+01   2.5000000e+00   9.7875247e-02   2.7523799e+00   1.0415337e-02   2.5687668e+00   2.6657793e+00   2.6434399e+00   2.6545046e+00   8.8000000e+01
   9.9900000e+01   2.8700000e+01   2.5000000e+00  -2.6038343e-02   2.6284663e+00   1.0412221e-02   2.5773077e+00   2.6876812e+00   2.6755170e+00   2.6545046e+00   8.9000000e+01
   1.0010000e+02   2.8700000e+01   2.5000000e+00  -1.6545238e-03   2.6528501e+00   1.0253920e-02   2.6587429e+00   2.6876812e+00   2.6755170e+00   2.6545046e+00   9.0000000e+01
   1.0030000e+02   2.8700000e+01   2.5000000e+00  -3.0459020e-02   2.6240456e+00   1.0247526e-02   2.6105597e+00   2.6363859e+00   2.7041011e+00   2.6545046e+00   9.1000000e+01
   1.0050000e+02   2.8700000e+01   2.5000000e+00  -1.6715818e-02   2.6377888e+00   1.0248557e-02   2.5713060e+00   2.6258246e+00   2.7041011e+00   2.6545046e+00   9.2000000e+01
   1.0070000e+02   2.8700000e+01   2.5000000e+00   5.0651875e-02   2.7051565e+00   1.0248597e-02   2.6056268e+00   2.6481109e+00   2.7041011e+00   2.6545046e+00   9.3000000e+01
   1.0090000e+02   2.8700000e+01   2.5000000e+00  -8.2347787e-03   2.6462699e+00   1.0248613e-02   2.6056268e+00   2.6787417e+00   2.6708794e+00   2.6545046e+00   9.4000000e+01
   1.0110000e+02   2.8700000e+01   2.5000000e+00   4.4470784e-03   2.6589517e+00   1.0248614e-02   2.6518506e+00   2.6787417e+00   2.6708794e+00   2.6545046e+00   9.5000000e+01
   1.0130000e+02   2.8700000e+01   2.5000000e+00  -1.5097242e-02   2.6394074e+00   1.0248614e-02   2.6421037e+00   2.6986285e+00   2.7087379e+00   2.6545046e+00   9.6000000e+01
   1.0150000e+02   2.8700000e+01   2.5000000e+00   5.6003998e-02   2.7105086e+00   1.0248614e-02   2.5780272e+00   2.7159568e+00   2.7087379e+00   2.6545046e+00   9.7000000e+01
   1.0170000e+02   2.8700000e+01   2.5000000e+00  -2.3871962e-02   2.6306327e+00   1.0248614e-02   2.6033886e+00   2.6833979e+00   2.7087379e+00   2.6545046e+00   9.8000000e+01
   1.0190000e+02   2.8700000e+01   2.5000000e+00   9.9716513e-02   2.7542211e+00   1.0248614e-02   2.6184086e+00   2.7219837e+00   2.7262995e+00   2.6545046e+00   9.9000000e+01
   1.0210000e+02   2.8700000e+01   2.5000000e+00  -7.9682610e-02   2.5748220e+00   1.0248614e-02   2.6609288e+00   2.7219837e+00   2.7262995e+00   2.6545046e+00   1.0000000e+02
   1.0230000e+02   2.8700000e+01   2.5000000e+00   5.7103724e-02   2.7116084e+00   1.0248614e-02   2.6609288e+00   2.7545574e+00   2.6837693e+00   2.6545046e+00   1.0100000e+02
   1.0250000e+02   2.8700000e+01   2.5000000e+00   3.5650535e-02   2.6901552e+00   1.0248614e-02   2.7816405e+00   2.7370775e+00   2.6837693e+00   2.6545046e+00   1.0200000e+02
   1.0270000e+02   2.8700000e+01   2.5000000e+00  -5.1900493e-02   2.6026041e+00   1.0248614e-02   2.7816405e+00   2.6990454e+00   2.6837693e+00   2.6545046e+00   1.0300000e+02
   1.0290000e+02   2.8700000e+01   2.5000000e+00   4.5612962e-02   2.7001176e+00   1.0248614e-02   2.6204936e+00   2.6589183e+00   2.6814974e+00   2.6545046e+00   1.0400000e+02
   1.0310000e+02   2.8700000e+01   2.5000000e+00   7.9386430e-03   2.6624433e+00   1.0248613e-02   2.5686682e+00   2.6589183e+00   2.6814974e+00   2.6545046e+00   1.0500000e+02
   1.0330000e+02   2.8700000e+01   2.5000000e+00  -4.0077561e-02   2.6144271e+00   1.0248597e-02   2.6688045e+00   2.6422172e+00   2.6653131e+00   2.6545046e+00   1.0600000e+02
   1.0350000e+02   2.8700000e+01   2.5000000e+00  -4.1205311e-02   2.6132993e+00   1.0248556e-02   2.5092871e+00   2.6285839e+00   2.6653131e+00   2.6545046e+00   1.0700000e+02
   1.0370000e+02   2.8700000e+01   2.5000000e+00   7.1913365e-03   2.6616960e+00   1.0247523e-02   2.5092871e+00   2.6483021e+00   2.6653131e+00   2.6545046e+00   1.0800000e+02
   1.0390000e+02   2.8700000e+01   2.5000000e+00  -2.9850498e-02   2.6246541e+00   1.0253925e-02   2.5429667e+00   2.6500256e+00   2.6434399e+00   2.6545046e+00   1.0900000e+02
   1.0410000e+02   2.8700000e+01   2.5000000e+00   7.1596012e-02   2.7261006e+00   1.0412618e-02   2.5687668e+00   2.6500256e+00   2.6434399e+00   2.6545046e+00   1.1000000e+02
   9.9900000e+01   2.8900000e+01   2.5000000e+00  -5.3084810e-02   2.6014198e+00   1.0409495e-02   2.5773077e+00   2.6252744e+00   2.7235561e+00   2.6545046e+00   1.1100000e+02
   1.0010000e+02   2.8900000e+01   2.5000000e+00   1.0463979e-02   2.6649686e+00   1.0250857e-02   2.6105597e+00   2.6252744e+00   2.7235561e+00   2.6545046e+00   1.1200000e+02
   1.0030000e+02   2.8900000e+01   2.5000000e+00  -1.6056659e-02   2.6384480e+00   1.0244524e-02   2.5713060e+00   2.6212571e+00   2.6940097e+00   2.6545046e+00   1.1300000e+02
   1.0050000e+02   2.8900000e+01   2.5000000e+00  -2.5509894e-02   2.6289947e+00   1.0245553e-02   2.5713060e+00   2.6289529e+00   2.6940097e+00   2.6545046e+00   1.1400000e+02
   1.0070000e+02   2.8900000e+01   2.5000000e+00   4.2745855e-02   2.6972505e+00   1.0245594e-02   2.6732623e+00   2.6554218e+00   2.6940097e+00   2.6545046e+00   1.1500000e+02
   1.0090000e+02   2.8900000e+01   2.5000000e+00   2.9650480e-02   2.6841551e+00   1.0245611e-02   2.6056268e+00   2.6864543e+00   2.7019260e+00   2.6545046e+00   1.1600000e+02
   1.0110000e+02   2.8900000e+01   2.5000000e+00  -1.1988941e-02   2.6425157e+00   1.0245612e-02   2.5759883e+00   2.6864543e+00   2.7019260e+00   2.6545046e+00   1.1700000e+02
   1.0130000e+02   2.8900000e+01   2.5000000e+00   2.7362831e-02   2.6818675e+00   1.0245612e-02   2.5759883e+00   2.6891158e+00   2.6918984e+00   2.6545046e+00   1.1800000e+02
   1.0150000e+02   2.8900000e+01   2.5000000e+00  -6.2551260e-02   2.5919534e+00   1.0245612e-02   2.6125244e+00   2.7204717e+00   2.6918984e+00   2.6545046e+00   1.1900000e+02
   1.0170000e+02   2.8900000e+01   2.5000000e+00   4.5206137e-02   2.6997108e+00   1.0245612e-02   2.6042510e+00   2.6517544e+00   2.6918984e+00   2.6545046e+00   1.2000000e+02
   1.0190000e+02   2.8900000e+01   2.5000000e+00  -7.2552209e-02   2.5819524e+00   1.0245612e-02   2.6033886e+00   2.6924077e+00   2.6834141e+00   2.6545046e+00   1.2100000e+02
   1.0210000e+02   2.8900000e+01   2.5000000e+00   5.0407617e-02   2.7049123e+00   1.0245612e-02   2.6385419e+00   2.6924077e+00   2.6834141e+00   2.6545046e+00   1.2200000e+02
   1.0230000e+02   2.8900000e+01   2.5000000e+00   2.3561200e-02   2.6780658e+00   1.0245612e-02   2.6385419e+00   2.7187480e+00   2.7055505e+00   2.6545046e+00   1.2300000e+02
   1.0250000e+02   2.8900000e+01   2.5000000e+00   4.9157230e-03   2.6594204e+00   1.0245612e-02   2.6447191e+00   2.7265410e+00   2.7055505e+00   2.6545046e+00   1.2400000e+02
   1.0270000e+02   2.8900000e+01   2.5000000e+00   6.6305567e-02   2.7208102e+00   1.0245612e-02   2.6447191e+00   2.6977954e+00   2.7055505e+00   2.6545046e+00   1.2500000e+02
   1.0290000e+02   2.8900000e+01   2.5000000e+00  -5.6595471e-02   2.5979092e+00   1.0245612e-02   2.6204936e+00   2.6595031e+00   2.6839593e+00   2.6545046e+00   1.2600000e+02
   1.0310000e+02   2.8900000e+01   2.5000000e+00   6.6079323e-02   2.7205840e+00   1.0245611e-02   2.6688045e+00   2.6595031e+00   2.6839593e+00   2.6545046e+00   1.2700000e+02
   1.0330000e+02   2.8900000e+01   2.5000000e+00  -1.5013007e-02   2.6394916e+00   1.0245594e-02   2.6688045e+00   2.6477288e+00   2.6603745e+00   2.6545046e+00   1.2800000e+02
   1.0350000e+02   2.8900000e+01   2.5000000e+00  -3.0085061e-02   2.6244196e+00   1.0245553e-02   2.5092871e+00   2.6608701e+00   2.6603745e+00   2.6545046e+00   1.2900000e+02
   1.0370000e+02   2.8900000e+01   2.5000000e+00   8.1747416e-03   2.6626794e+00   1.0244521e-02   2.5092871e+00   2.6681507e+00   2.6603745e+00   2.6545046e+00   1.3000000e+02
   1.0390000e+02   2.8900000e+01   2.5000000e+00  -1.2268611e-02   2.6422360e+00   1.0250862e-02   2.5220879e+00   2.6817742e+00   2.5901592e+00   2.6545046e+00   1.3100000e+02
   1.0410000e+02   2.8900000e+01   2.5000000e+00   9.7610391e-02   2.7521150e+00   1.0409896e-02   2.5220879e+00   2.6817742e+00   2.5901592e+00   2.6545046e+00   1.3200000e+02
   9.9900000e+01   2.9100000e+01   2.5000000e+00  -2.1230883e-02   2.6332738e+00   1.0406741e-02   2.7890042e+00   2.6252744e+00   2.7235561e+00   2.6545046e+00   1.3300000e+02
   1.0010000e+02   2.9100000e+01   2.5000000e+00  -2.5161790e-02   2.6293428e+00   1.0247757e-02   2.7890042e+00   2.6252744e+00   2.7235561e+00   2.6545046e+00   1.3400000e+02
   1.0030000e+02   2.9100000e+01   2.5000000e+00  -8.7343016e-03   2.6457703e+00   1.0241482e-02   2.6310424e+00   2.6212571e+00   2.6940097e+00   2.6545046e+00   1.3500000e+02
   1.0050000e+02   2.9100000e+01   2.5000000e+00  -1.4751475e-02   2.6397532e+00   1.0242510e-02   2.6732623e+00   2.6289529e+00   2.6940097e+00   2.6545046e+00   1.3600000e+02
   1.0070000e+02   2.9100000e+01   2.5000000e+00   1.0701906e-02   2.6652065e+00   1.0242552e-02   2.6732623e+00   2.6554218e+00   2.6940097e+00   2.6545046e+00   1.3700000e+02
   1.0090000e+02   2.9100000e+01   2.5000000e+00   1.5108461e-02   2.6696131e+00   1.0242568e-02   2.6732623e+00   2.6864543e+00   2.7019260e+00   2.6545046e+00   1.3800000e+02
   1.0110000e+02   2.9100000e+01   2.5000000e+00  -3.1126818e-02   2.6233778e+00   1.0242569e-02   2.5759883e+00   2.6864543e+00   2.7019260e+00   2.6545046e+00   1.3900000e+02
