   9.9900000e+01   2.7900000e+01  -4.1311664e+02  -4.1010711e+02  -4.0114057e+02  -3.7469669e+02  -4.0669626e+02  -3.0095310e+00
   1.0000000e+02   2.7900000e+01  -3.9377205e+02  -3.9410797e+02  -4.1190298e+02  -3.7727398e+02  -4.1457640e+02   3.3591983e-01
   1.0010000e+02   2.7900000e+01  -3.7322669e+02  -3.7376426e+02  -4.2161079e+02  -3.7820585e+02  -4.2074494e+02   5.3757047e-01
   1.0020000e+02   2.7900000e+01  -3.6506900e+02  -3.6623973e+02  -4.2448048e+02  -3.7565040e+02  -4.2473358e+02   1.1707288e+00
   1.0030000e+02   2.7900000e+01  -3.5881521e+02  -3.6000409e+02  -4.2518189e+02  -3.7291713e+02  -4.2760221e+02   1.1888843e+00
   1.0040000e+02   2.7900000e+01  -3.5443943e+02  -3.5530454e+02  -4.2564349e+02  -3.6904336e+02  -4.3026984e+02   8.6511293e-01
   1.0050000e+02   2.7900000e+01  -3.5123429e+02  -3.5207720e+02  -4.2593302e+02  -3.6588435e+02  -4.3187543e+02   8.4290578e-01
   1.0060000e+02   2.7900000e+01  -3.5389225e+02  -3.5454303e+02  -4.2133750e+02  -3.6894771e+02  -4.3249523e+02   6.5077869e-01
   1.0070000e+02   2.7900000e+01  -3.5771081e+02  -3.5808712e+02  -4.1696123e+02  -3.7298745e+02  -4.3226422e+02   3.7631177e-01
   1.0080000e+02   2.7900000e+01  -3.5931190e+02  -3.5945928e+02  -4.1626523e+02  -3.8053454e+02  -4.3374159e+02   1.4737533e-01
   1.0090000e+02   2.7900000e+01  -3.5732033e+02  -3.5702154e+02  -4.1446965e+02  -3.8737200e+02  -4.3457237e+02  -2.9879326e-01
   1.0100000e+02   2.7900000e+01  -3.3648256e+02  -3.3756351e+02  -4.1698584e+02  -3.8847259e+02  -4.3223996e+02   1.0809450e+00
   1.0110000e+02   2.7900000e+01  -3.1572668e+02  -3.1814861e+02  -4.1962661e+02  -3.8753849e+02  -4.2871696e+02   2.4219302e+00
   1.0120000e+02   2.7900000e+01  -3.1624103e+02  -3.1756999e+02  -4.1495544e+02  -3.8202696e+02  -4.2166429e+02   1.3289595e+00
   1.0130000e+02   2.7900000e+01  -3.1781187e+02  -3.1826348e+02  -4.0999292e+02  -3.7416528e+02  -4.1429873e+02   4.5161256e-01
   1.0140000e+02   2.7900000e+01  -3.0148418e+02  -3.0360020e+02  -4.0267151e+02  -3.5797943e+02  -4.0978458e+02   2.1160171e+00
   1.0150000e+02   2.7900000e+01  -2.8360308e+02  -2.8726622e+02  -3.9441164e+02  -3.4130813e+02  -4.0554352e+02   3.6631449e+00
   1.0160000e+02   2.7900000e+01  -2.7995162e+02  -2.8279088e+02  -3.8967863e+02  -3.3531644e+02  -4.0060702e+02   2.8392605e+00
   1.0170000e+02   2.7900000e+01  -2.7701692e+02  -2.7861575e+02  -3.8395951e+02  -3.2979046e+02  -3.9393125e+02   1.5988286e+00
   1.0180000e+02   2.7900000e+01  -2.7015644e+02  -2.7221453e+02  -3.8331320e+02  -3.2338106e+02  -3.8296506e+02   2.0580912e+00
   1.0190000e+02   2.7900000e+01  -2.6438487e+02  -2.6677842e+02  -3.8215169e+02  -3.1742711e+02  -3.7157468e+02   2.3935486e+00
   1.0200000e+02   2.7900000e+01  -2.5812276e+02  -2.6046678e+02  -3.7234507e+02  -3.1242375e+02  -3.6384348e+02   2.3440179e+00
   1.0210000e+02   2.7900000e+01  -2.5463228e+02  -2.5719773e+02  -3.6357774e+02  -3.0933426e+02  -3.5833844e+02   2.5654542e+00
   1.0220000e+02   2.7900000e+01  -2.6216545e+02  -2.6397132e+02  -3.5864184e+02  -3.1340633e+02  -3.6093239e+02   1.8058656e+00
   1.0230000e+02   2.7900000e+01  -2.6993435e+02  -2.7141894e+02  -3.5504499e+02  -3.1906510e+02  -3.6396640e+02   1.4845950e+00
   1.0240000e+02   2.7900000e+01  -2.6904383e+02  -2.7077202e+02  -3.5639758e+02  -3.2435219e+02  -3.5997337e+02   1.7281884e+00
   1.0250000e+02   2.7900000e+01  -2.6683090e+02  -2.6867872e+02  -3.5839116e+02  -3.2961962e+02  -3.5550914e+02   1.8478225e+00
   1.0260000e+02   2.7900000e+01  -2.6557687e+02  -2.6726577e+02  -3.4957172e+02  -3.3069381e+02  -3.5159150e+02   1.6889043e+00
   1.0270000e+02   2.7900000e+01  -2.6413941e+02  -2.6571856e+02  -3.4090482e+02  -3.3064059e+02  -3.4849557e+02   1.5791508e+00
   1.0280000e+02   2.7900000e+01  -2.6395755e+02  -2.6508846e+02  -3.4112156e+02  -3.2840398e+02  -3.4384815e+02   1.1309059e+00
   1.0290000e+02   2.7900000e+01  -2.6219849e+02  -2.6297638e+02  -3.4117299e+02  -3.2488307e+02  -3.3917356e+02   7.7788769e-01
   1.0300000e+02   2.7900000e+01  -2.4881999e+02  -2.5101694e+02  -3.3885640e+02  -3.2045568e+02  -3.3579517e+02   2.1969485e+00
   1.0310000e+02   2.7900000e+01  -2.3827435e+02  -2.4128225e+02  -3.3555898e+02  -3.1394318e+02  -3.3034947e+02   3.0078978e+00
   1.0320000e+02   2.7900000e+01  -2.5619065e+02  -2.5651429e+02  -3.2599366e+02  -3.0091026e+02  -3.1772714e+02   3.2363683e-01
   1.0330000e+02   2.7900000e+01  -2.7074881e+02  -2.6954028e+02  -3.1655823e+02  -2.8743724e+02  -3.0513822e+02  -1.2085340e+00
   1.0340000e+02   2.7900000e+01  -2.4215533e+02  -2.4427359e+02  -3.1259535e+02  -2.7911145e+02  -2.9970613e+02   2.1182586e+00
   1.0350000e+02   2.7900000e+01  -2.1194216e+02  -2.1656052e+02  -3.0909150e+02  -2.7442476e+02  -2.9618388e+02   4.6183644e+00
   1.0360000e+02   2.7900000e+01  -2.1820562e+02  -2.2056759e+02  -3.0664347e+02  -2.7968259e+02  -2.9356415e+02   2.3619737e+00
   1.0370000e+02   2.7900000e+01  -2.2792116e+02  -2.2759691e+02  -3.0458117e+02  -2.8796732e+02  -2.9190462e+02  -3.2425419e-01
   1.0380000e+02   2.7900000e+01  -2.1708621e+02  -2.1821638e+02  -3.1696346e+02  -2.9523832e+02  -2.9614600e+02   1.1301703e+00
   1.0390000e+02   2.7900000e+01  -2.0609721e+02  -2.1079280e+02  -3.3063613e+02  -3.0295186e+02  -3.0169841e+02   4.6955946e+00
   1.0400000e+02   2.7900000e+01  -2.1230330e+02  -2.1261711e+02  -3.2904618e+02  -3.0834265e+02  -3.0404385e+02   3.1380632e-01
   1.0410000e+02   2.7900000e+01  -2.1803588e+02  -2.2268908e+02  -3.2902990e+02  -3.1271507e+02  -3.0835561e+02   4.6532010e+00
   9.9900000e+01   2.8000000e+01  -4.1118886e+02  -4.0966281e+02  -4.0767673e+02  -3.7592592e+02  -4.1555308e+02  -1.5260527e+00
   1.0000000e+02   2.8000000e+01  -3.9950558e+02  -4.0063624e+02  -4.1962936e+02  -3.7890540e+02  -4.2494238e+02   1.1306648e+00
   1.0010000e+02   2.8000000e+01  -3.8748670e+02  -3.8765764e+02  -4.3034861e+02  -3.8009468e+02  -4.3227372e+02   1.7093686e-01
   1.0020000e+02   2.8000000e+01  -3.8531017e+02  -3.8523415e+02  -4.3389358e+02  -3.7775768e+02  -4.3715192e+02  -7.6024856e-02
   1.0030000e+02   2.8000000e+01  -3.8267066e+02  -3.8202449e+02  -4.3500682e+02  -3.7524905e+02  -4.4068791e+02  -6.4617268e-01
   1.0040000e+02   2.8000000e+01  -3.6849859e+02  -3.6795991e+02  -4.3341624e+02  -3.7158543e+02  -4.4382264e+02  -5.3867755e-01
   1.0050000e+02   2.8000000e+01  -3.5464879e+02  -3.5455925e+02  -4.3161725e+02  -3.6867693e+02  -4.4570764e+02  -8.9537650e-02
   1.0060000e+02   2.8000000e+01  -3.5355681e+02  -3.5320660e+02  -4.2805001e+02  -3.7211223e+02  -4.4643543e+02  -3.5020576e-01
   1.0070000e+02   2.8000000e+01  -3.5527364e+02  -3.5454960e+02  -4.2465143e+02  -3.7656704e+02  -4.4614594e+02  -7.2404405e-01
   1.0080000e+02   2.8000000e+01  -3.5856495e+02  -3.5764929e+02  -4.2697049e+02  -3.8453611e+02  -4.4741716e+02  -9.1566220e-01
   1.0090000e+02   2.8000000e+01  -3.5854643e+02  -3.5720799e+02  -4.2786848e+02  -3.9167169e+02  -4.4791226e+02  -1.3384362e+00
   1.0100000e+02   2.8000000e+01  -3.4043789e+02  -3.3960721e+02  -4.2666473e+02  -3.9280957e+02  -4.4510032e+02  -8.3068439e-01
   1.0110000e+02   2.8000000e+01  -3.2230032e+02  -3.2199576e+02  -4.2545858e+02  -3.9165649e+02  -4.4088469e+02  -3.0455670e-01
   1.0120000e+02   2.8000000e+01  -3.2283733e+02  -3.2207409e+02  -4.2135656e+02  -3.8562667e+02  -4.3287599e+02  -7.6323946e-01
   1.0130000e+02   2.8000000e+01  -3.2588459e+02  -3.2456011e+02  -4.1673691e+02  -3.7695838e+02  -4.2449135e+02  -1.3244783e+00
   1.0140000e+02   2.8000000e+01  -3.2450896e+02  -3.2274859e+02  -4.0551362e+02  -3.5963240e+02  -4.1909136e+02  -1.7603707e+00
   1.0150000e+02   2.8000000e+01  -3.1944290e+02  -3.1713550e+02  -3.9344407e+02  -3.4172042e+02  -4.1402387e+02  -2.3074023e+00
   1.0160000e+02   2.8000000e+01  -3.0021458e+02  -2.9854855e+02  -3.8992404e+02  -3.3463640e+02  -4.0816331e+02  -1.6660279e+00
   1.0170000e+02   2.8000000e+01  -2.7995175e+02  -2.7835717e+02  -3.8580239e+02  -3.2802979e+02  -4.0031012e+02  -1.5945834e+00
   1.0180000e+02   2.8000000e+01  -2.6908017e+02  -2.6676615e+02  -3.8134924e+02  -3.2050897e+02  -3.8785610e+02  -2.3140245e+00
   1.0190000e+02   2.8000000e+01  -2.6078510e+02  -2.5793957e+02  -3.7535012e+02  -3.1356174e+02  -3.7495240e+02  -2.8455335e+00
   1.0200000e+02   2.8000000e+01  -2.5425823e+02  -2.5157510e+02  -3.6653652e+02  -3.0783743e+02  -3.6600309e+02  -2.6831293e+00
   1.0210000e+02   2.8000000e+01  -2.5131449e+02  -2.4972468e+02  -3.5860148e+02  -3.0434213e+02  -3.5965144e+02  -1.5898104e+00
   1.0220000e+02   2.8000000e+01  -2.6105055e+02  -2.5899906e+02  -3.5179517e+02  -3.0837839e+02  -3.6180433e+02  -2.0514943e+00
   1.0230000e+02   2.8000000e+01  -2.7149804e+02  -2.6925532e+02  -3.4782636e+02  -3.1423792e+02  -3.6449347e+02  -2.2427216e+00
   1.0240000e+02   2.8000000e+01  -2.7269311e+02  -2.7068484e+02  -3.4922277e+02  -3.1986609e+02  -3.5996778e+02  -2.0082702e+00
   1.0250000e+02   2.8000000e+01  -2.7156981e+02  -2.6983747e+02  -3.5152344e+02  -3.2551777e+02  -3.5488488e+02  -1.7323438e+00
   1.0260000e+02   2.8000000e+01  -2.6850231e+02  -2.6723035e+02  -3.4392087e+02  -3.2686998e+02  -3.5035575e+02  -1.2719557e+00
   1.0270000e+02   2.8000000e+01  -2.6538690e+02  -2.6430380e+02  -3.3595687e+02  -3.2694771e+02  -3.4669308e+02  -1.0830961e+00
   1.0280000e+02   2.8000000e+01  -2.6511417e+02  -2.6368694e+02  -3.3581376e+02  -3.2461504e+02  -3.4150577e+02  -1.4272327e+00
   1.0290000e+02   2.8000000e+01  -2.6335581e+02  -2.6164834e+02  -3.3558045e+02  -3.2073452e+02  -3.3623897e+02  -1.7074729e+00
   1.0300000e+02   2.8000000e+01  -2.5111714e+02  -2.5055137e+02  -3.3378215e+02  -3.1563292e+02  -3.3210820e+02  -5.6577358e-01
   1.0310000e+02   2.8000000e+01  -2.4123251e+02  -2.4156293e+02  -3.3114186e+02  -3.0804783e+02  -3.2563213e+02   3.3042229e-01
   1.0320000e+02   2.8000000e+01  -2.5445237e+02  -2.5367343e+02  -3.2448092e+02  -2.9348711e+02  -3.1164059e+02  -7.7893771e-01
   1.0330000e+02   2.8000000e+01  -2.6673619e+02  -2.6464467e+02  -3.1723099e+02  -2.7833021e+02  -2.9771623e+02  -2.0915174e+00
   1.0340000e+02   2.8000000e+01  -2.5293870e+02  -2.5108980e+02  -3.1106969e+02  -2.6853125e+02  -2.9134077e+02  -1.8489020e+00
   1.0350000e+02   2.8000000e+01  -2.3427268e+02  -2.3250553e+02  -3.0521753e+02  -2.6280747e+02  -2.8717471e+02  -1.7671465e+00
   1.0360000e+02   2.8000000e+01  -2.1636241e+02  -2.1494548e+02  -3.0294811e+02  -2.6768902e+02  -2.8409527e+02  -1.4169332e+00
   1.0370000e+02   2.8000000e+01  -2.0171955e+02  -2.0063055e+02  -3.0170271e+02  -2.7605429e+02  -2.8214260e+02  -1.0890036e+00
   1.0380000e+02   2.8000000e+01  -2.0299605e+02  -2.0142533e+02  -3.0869996e+02  -2.8366783e+02  -2.8634096e+02  -1.5707249e+00
   1.0390000e+02   2.8000000e+01  -2.0703647e+02  -2.0638642e+02  -3.1736274e+02  -2.9199137e+02  -2.9212223e+02  -6.5004754e-01
   1.0400000e+02   2.8000000e+01  -2.0933897e+02  -2.0479596e+02  -3.1820808e+02  -2.9821951e+02  -2.9500688e+02  -4.5430102e+00
   1.0410000e+02   2.8000000e+01  -2.1023294e+02  -2.1116583e+02  -3.2101168e+02  -3.0358733e+02  -3.0028438e+02   9.3288848e-01
   9.9900000e+01   2.8100000e+01  -4.0756405e+02  -4.0628549e+02  -4.1362182e+02  -3.7445621e+02  -4.2290361e+02  -1.2785599e+00
   1.0000000e+02   2.8100000e+01  -4.0413732e+02  -4.0506356e+02  -4.2636665e+02  -3.7742980e+02  -4.3347216e+02   9.2623593e-01
   1.0010000e+02   2.8100000e+01  -4.0123735e+02  -4.0084083e+02  -4.3775284e+02  -3.7888017e+02  -4.4172772e+02  -3.9652016e-01
   1.0020000e+02   2.8100000e+01  -4.0516142e+02  -4.0445906e+02  -4.4193484e+02  -3.7707895e+02  -4.4729769e+02  -7.0235628e-01
   1.0030000e+02   2.8100000e+01  -4.0623110e+02  -4.0505846e+02  -4.4364898e+02  -3.7519320e+02  -4.5134502e+02  -1.1726378e+00
   1.0040000e+02   2.8100000e+01  -3.8276898e+02  -3.8261024e+02  -4.4042753e+02  -3.7206039e+02  -4.5484971e+02  -1.5873908e-01
   1.0050000e+02   2.8100000e+01  -3.5873492e+02  -3.5985516e+02  -4.3687059e+02  -3.6954003e+02  -4.5696758e+02   1.1202388e+00
   1.0060000e+02   2.8100000e+01  -3.5384791e+02  -3.5499886e+02  -4.3434459e+02  -3.7316699e+02  -4.5778172e+02   1.1509463e+00
   1.0070000e+02   2.8100000e+01  -3.5326688e+02  -3.5424039e+02  -4.3184354e+02  -3.7761153e+02  -4.5739015e+02   9.7350765e-01
   1.0080000e+02   2.8100000e+01  -3.5830503e+02  -3.5925511e+02  -4.3718746e+02  -3.8534130e+02  -4.5833422e+02   9.5008446e-01
   1.0090000e+02   2.8100000e+01  -3.6058630e+02  -3.6133692e+02  -4.4101268e+02  -3.9216586e+02  -4.5838063e+02   7.5061823e-01
   1.0100000e+02   2.8100000e+01  -3.4577162e+02  -3.4659544e+02  -4.3648573e+02  -3.9307505e+02  -4.5508047e+02   8.2381747e-01
   1.0110000e+02   2.8100000e+01  -3.3069605e+02  -3.3170957e+02  -4.3170497e+02  -3.9174949e+02  -4.5024844e+02   1.0135186e+00
   1.0120000e+02   2.8100000e+01  -3.3110175e+02  -3.3265713e+02  -4.2812093e+02  -3.8560525e+02  -4.4143231e+02   1.5553820e+00
   1.0130000e+02   2.8100000e+01  -3.3466729e+02  -3.3631110e+02  -4.2362379e+02  -3.7684961e+02  -4.3217498e+02   1.6438096e+00
