1.0110000e+02 2.9700000e+01 2.5000000e+00 2.6095205e+00 2.5856181e+00 2.6977954e+00 2.7311530e+00 1.0233269e-02
1.0110000e+02 2.9700000e+01 7.5000000e+00 2.6499163e+00 2.6898138e+00 2.7311302e+00 2.7274152e+00 1.7115700e-02
1.0110000e+02 2.9700000e+01 1.2500000e+01 2.6837366e+00 2.7711592e+00 2.7112607e+00 2.7000910e+00 2.1946452e-02
1.0110000e+02 2.9700000e+01 1.7500000e+01 2.6886037e+00 2.7533329e+00 2.6919953e+00 2.6694253e+00 2.4780109e-02
1.0110000e+02 2.9700000e+01 2.2500000e+01 2.6973680e+00 2.7338329e+00 2.7193939e+00 2.6486019e+00 2.6570459e-02
1.0110000e+02 2.9700000e+01 2.7500000e+01 2.6947148e+00 2.7010299e+00 2.7309109e+00 2.6412148e+00 2.7783723e-02
1.0110000e+02 2.9700000e+01 3.2500000e+01 2.7100999e+00 2.7164712e+00 2.7511612e+00 2.6455687e+00 2.8656803e-02
1.0110000e+02 2.9700000e+01 3.7500000e+01 2.7374214e+00 2.7464344e+00 2.7887187e+00 2.6602021e+00 2.9317708e-02
1.0110000e+02 2.9700000e+01 4.2500000e+01 2.7526892e+00 2.7625231e+00 2.7887187e+00 2.6849984e+00 2.9838264e-02
1.0110000e+02 2.9700000e+01 4.7500000e+01 2.8417497e+00 2.7584263e+00 3.0256793e+00 2.7197905e+00 3.0260783e-02
1.0110000e+02 2.9700000e+01 5.2500000e+01 2.8904521e+00 2.8255844e+00 3.0256793e+00 2.7969784e+00 3.0611650e-02
1.0110000e+02 2.9700000e+01 5.7500000e+01 3.0027003e+00 2.9054736e+00 3.0076475e+00 3.1194078e+00 3.0908249e-02
1.0110000e+02 2.9700000e+01 6.2500000e+01 3.0556869e+00 3.0347002e+00 3.0076475e+00 3.1434884e+00 3.1162584e-02
1.0110000e+02 2.9700000e+01 6.7500000e+01 3.1481371e+00 3.0863275e+00 3.2459495e+00 3.1366501e+00 3.1383266e-02
