1.0170000e+02 3.0500000e+01 2.5000000e+00 2.6511719e+00 2.6745423e+00 2.6525245e+00 2.7516448e+00 1.0220452e-02
1.0170000e+02 3.0500000e+01 7.5000000e+00 2.6810418e+00 2.6993375e+00 2.6644005e+00 2.7163544e+00 1.7120037e-02
1.0170000e+02 3.0500000e+01 1.2500000e+01 2.6917699e+00 2.7225030e+00 2.6840079e+00 2.6982433e+00 2.1954202e-02
1.0170000e+02 3.0500000e+01 1.7500000e+01 2.6935873e+00 2.7028528e+00 2.6928205e+00 2.6953316e+00 2.4786326e-02
1.0170000e+02 3.0500000e+01 2.2500000e+01 2.7089218e+00 2.7027899e+00 2.7241499e+00 2.7061852e+00 2.6574538e-02
1.0170000e+02 3.0500000e+01 2.7500000e+01 2.7310303e+00 2.7511612e+00 2.7379631e+00 2.7236573e+00 2.7786180e-02
1.0170000e+02 3.0500000e+01 3.2500000e+01 2.7599526e+00 2.7952877e+00 2.7634648e+00 2.7429683e+00 2.8658273e-02
1.0170000e+02 3.0500000e+01 3.7500000e+01 2.7845438e+00 2.7977866e+00 2.8077413e+00 2.7615720e+00 2.9318623e-02
1.0170000e+02 3.0500000e+01 4.2500000e+01 2.7980054e+00 2.8085216e+00 2.8077413e+00 2.7771088e+00 2.9838869e-02
1.0170000e+02 3.0500000e+01 4.7500000e+01 2.8785256e+00 2.8196755e+00 3.0139293e+00 2.7836113e+00 3.0261209e-02
1.0170000e+02 3.0500000e+01 5.2500000e+01 2.9084007e+00 2.8644278e+00 3.0139293e+00 2.8048583e+00 3.0611968e-02
1.0170000e+02 3.0500000e+01 5.7500000e+01 2.9277745e+00 2.8915855e+00 2.9741019e+00 2.8268703e+00 3.0908499e-02
1.0170000e+02 3.0500000e+01 6.2500000e+01 2.9962145e+00 2.9401241e+00 2.9741019e+00 3.0217931e+00 3.1162789e-02
1.0170000e+02 3.0500000e+01 6.7500000e+01 3.1154255e+00 2.9910219e+00 3.2775170e+00 3.0570699e+00 3.1383440e-02
